"codigo";"Marca";"descripcion";"cantidad";"precio"
"1070";"(Ref: 241743)";"Virginia";"Pasta de Zapato Color Negro Frasco";"80 g";"$990"
"1071";"(Ref: 597266)";"Vileda";"Paño Multiuso con Microfribra";"2 Un";"$990"
"1072";"(Ref: 241710)";"Virginia";"Betún Pasta Negro Lata";"88 ml";"$990"
"1073";"(Ref: 650839)";"Lider";"Esponja No Raya Anatómica";"2 Un";"$1.050"
"1074";"(Ref: 688922)";"Scotch Brite";"Esponja Extrema 3 Un";"1 un";"$1.050"
"1075";"(Ref: 252417)";"Lider";"Trapero Simple";"";"$1.050"
"1076";"(Ref: 264003)";"Lider";"Trapero Simple con Ojal";"";"$1.090"
"1077";"(Ref: 660797)";"Lider";"Trapero Simple C/Ojal 1 un";"1 un";"$1.090"
"1078";"(Ref: 594196)";"Ziploc";"Bolsas para Sandwich";"14 Un";"$1.090"
"1079";"(Ref: 682814)";"Superior";"Bolsa De Basura 60X65 Cms";"10 un";"$1.090"
"1080";"(Ref: 598165)";"Virutex";"Paño Sacudir Extra Grande";"";"$1.090"
"1081";"(Ref: 563844)";"Scotch-Brite";"Esponja para Baño Cero Rayas Bolsa 2 Un";"2 Un";"$1.150"
"1082";"(Ref: 489641)";"Acuenta";"Bolsas Multiuso Bolsa";"100 Un";"$1.150"
"1083";"(Ref: 577258)";"Virutex";"Mago Pads";"4 Un";"$1.150"
"1084";"(Ref: 261688)";"Lider";"Vela Económica";"5 Un";"$1.190"
"1085";"(Ref: 264855)";"Lider";"Fósforos De Seguridad 10 Cajas con 38 Palitos c/u";"";"$1.190"
"1086";"(Ref: 678441)";"Virutex";"Bolsa de Basura 50X55 30 un";"30 un";"$1.190"
"1087";"(Ref: 267145)";"Scotch-Brite";"Paños Esponja Bolsa";"2 Un";"$1.200"
"1088";"(Ref: 252280)";"Scotch-Brite";"Esponja Súper Absorbente Cero Rayas";"";"$1.250"
"1089";"(Ref: 442539)";"Ilko";"Bolsas Multiuso Pequeñas 20 x 30 cm Bolsa";"100 Un";"$1.250"
"1090";"(Ref: 383551)";"Nugget";"Betún Líquido Blanco";"60 ml";"$1.290"
"1091";"(Ref: 383550)";"Nugget";"Betún Líquido Marrón";"60 ml";"$1.290"
"1092";"(Ref: 243969)";"Fibro";"Guantes Cocina Textura Antideslizante talla M";"";"$1.290"
"1093";"(Ref: 383549)";"Nugget";"Betún Líquido Negro";"60 ml";"$1.290"
"1094";"(Ref: 257383)";"Virginia";"Abrillantador para Calzados Negros";"";"$1.290"
"1095";"(Ref: 650837)";"Lider";"Esponja Abrasiva";"3 Un";"$1.350"
"1096";"(Ref: 650838)";"Lider";"Esponja Multiuso Anatómica";"4 Un";"$1.350"
"1097";"(Ref: 257746)";"Virginia";"Betún Líquido Café Botella";"60 ml";"$1.390"
"1098";"(Ref: 513671)";"Fibro";"Paño para Acero Inoxidable";"";"$1.390"
"1099";"(Ref: 257736)";"Virginia";"Betún Líquido Negro Botella";"60 ml";"$1.390"
"1100";"(Ref: 256498)";"Copihue";"Fósforos Hogar Extra Grandes Caja";"250 Un";"$1.390"
"1101";"(Ref: 578618)";"Scotch-Brite";"Paño Multiuso";"2 Un";"$1.450"
"1102";"(Ref: 403117)";"Luminosa";"Vela Gigante";"4 Un";"$1.490"
"1103";"(Ref: 612623)";"Vileda";"Paño Esponja con Diseños";"3 Un";"$1.490"
"1104";"(Ref: 280167)";"Lider";"Vela Gigante";"4 Un";"$1.490"
"1105";"(Ref: 614065)";"Vileda";"Guante Multilatex";"10 Un";"$1.590"
"1106";"(Ref: 660793)";"Lider";"Guantes Conveniente Talla S";"1 Un";"$1.650"
"1107";"(Ref: 660795)";"Lider";"Guantes Conveniente Talla L";"1 Un";"$1.650"
"1108";"(Ref: 660794)";"Lider";"Guante Multiuso Talla M";"1 Un";"$1.650"
"1109";"(Ref: 264314)";"Virutex";"Escobilla Multiuso";"";"$1.690"
"1110";"(Ref: 598132)";"Fibro";"Esponja Láser Inoxidable Display";"4 Un";"$1.750"
"1111";"(Ref: 442540)";"Ilko";"Bolsas Multiuso Biodegradables 25 x 38 cm Bolsa";"100 Un";"$1.750"
"1112";"(Ref: 533319)";"Virutex";"Guantes Ecológico Talla S";"";"$1.790"
"1113";"(Ref: 533318)";"Virutex";"Guantes Ecológico Talla M";"";"$1.790"
"1114";"(Ref: 243811)";"Fibro";"Paño Esponja Super Absorbente Bolsa";"3 Un";"$1.790"
"1115";"(Ref: 259597)";"Fibro";"Guantes Multiuso Talla P";"";"$1.790"
"1116";"(Ref: 287799)";"Splum";"Esponja Dosificadora";"";"$1.790"
"1117";"(Ref: 513670)";"Fibro";"Paño para Baño";"";"$1.850"
"1118";"(Ref: 512076)";"Virutex";"Paño Multiuso Limpieza Profunda Bolsa";"3 Un";"$1.850"
"1119";"(Ref: 481779)";"Fibro";"Esponja Láser con Mango";"2 Un";"$1.850"
"1120";"(Ref: 264859)";"Andes";"Cajas Fósforos Chicos";"10 Un";"$1.850"
"1121";"(Ref: 269740)";"Lider";"Paño Esponja";"6 Un";"$1.850"
"1122";"(Ref: 260622)";"Europlas";"Bolsas para Sandwich Caja";"50 Un";"$1.890"
"1123";"(Ref: 647119)";"Scotch Brite";"Paño Multiuso X3";"1 un";"$1.950"
"1124";"(Ref: 269704)";"Scotch-Brite";"Paño Esponja";"3 Un";"$1.950"
"1125";"(Ref: 243833)";"Fibro";"Paño Esponja Super Absorbente Bolsa";"6 Un";"$1.950"
"1126";"(Ref: 391352)";"Ilko";"Bolsas Hermeticas Sandwich 15 x 16 cm Caja";"50 Un";"$1.950"
"1127";"(Ref: 598173)";"Scotch-Brite";"Paños Multiusos Bolsa";"3 Un";"$1.950"
"1128";"(Ref: 597264)";"Vileda";"Paño Microfibra";"2 Un";"$1.990"
"1129";"(Ref: 547541)";"Virutex";"Repuesto Toallas Secas Multiusos para Pisos 1";"16 Un";"$1.990"
"1130";"(Ref: 250466)";"Lider";"Repuesto Mopa Ultra";"";"$2.040"
"1131";"(Ref: 243959)";"Virutex";"Guante Multiuso Pequeño Virutex Bolsa";"1 Un";"$2.090"
"1132";"(Ref: 604978)";"Virutex";"Guante Antibacterial Cobre S";"2 un";"$2.090"
"1133";"(Ref: 604979)";"Virutex";"Guante Antibacterial Cobre M";"2 un";"$2.090"
"1134";"(Ref: 259029)";"Clorinda";"Escobillon Mediano Bicolor";"1 un";"$2.130"
"1135";"(Ref: 264045)";"Lider";"Repuesto Mopa Clásica";"";"$2.190"
"1136";"(Ref: 242982)";"Virutex";"Escobilla Lavavajilla";"1 Un";"$2.250"
"1137";"(Ref: 609146)";"Virutex";"Pala Con Mango Fijo Virutex";"1 Un";"$2.290"
"1138";"(Ref: 251137)";"Scotch-Brite";"Escoba de Exterior";"";"$2.400"
"1139";"(Ref: 525041)";"Lider";"Escobillón Multiuso Mediano";"1 Un";"$2.450"
"1140";"(Ref: 542284)";"Virutex";"Esponja Borra Todo Display";"8 Un";"$2.490"
"1141";"(Ref: 533320)";"Virutex";"Guantes Anti Alérgico Talla M";"";"$2.490"
"1142";"(Ref: 296812)";"Lider";"Rodillo Quita Pelusas";"";"$2.550"
"1143";"(Ref: 263643)";"Ziploc";"Bolsa Extra Resistente Doble Cierre";"25 Un";"$2.590"
"1144";"(Ref: 578632)";"Scotch-Brite";"Paño Multiuso";"6 Un";"$2.650"
"1145";"(Ref: 244039)";"Virutex";"Escobillón Multiuso Mediano";"";"$2.690"
"1146";"(Ref: 543967)";"Clorox";"Trapero Microfibra";"1 Un";"$2.690"
"1147";"(Ref: 264019)";"Clorinda";"Escobillón Multiuso Grande";"";"$2.690"
"1148";"(Ref: 550156)";"Scotch-Brite";"Porta Esponja";"";"$2.750"
"1149";"(Ref: 263623)";"Ziploc";"Bolsa grande extra resistente Ziploc Caja";"20 Un";"$2.750"
"1150";"(Ref: 263568)";"Ziploc";"Bolsa con Cierre Deslizable Mediana Caja";"15 Un";"$2.750"
"1151";"(Ref: 625942)";"Great Value";"Bolsa Sandwich";"100 Un";"$2.850"
"1152";"(Ref: 263594)";"Ziploc";"Bolsas Cierre Fácil Extra Resistente Caja";"1 Un";"$2.850"
"1153";"(Ref: 393863)";"Virutex";"Trapero de Microfibra";"";"$2.850"
"1154";"(Ref: 650927)";"Ilko";"Bolsas Herméticas Medianas 18x20 cm (50 Un)";"1 Un";"$2.850"
"1155";"(Ref: 647120)";"Scotch Brite";"Paño Multiuso X6";"1 un";"$2.890"
"1156";"(Ref: 243001)";"Virutex";"Escobilla Fibra Suave";"";"$2.990"
"1157";"(Ref: 285553)";"Virutex";"Escobillón Superficies Exteriores";"";"$3.090"
"1158";"(Ref: 372690)";"Vileda";"Paño Esponja Bolsa";"8 Un";"$3.150"
"1159";"(Ref: 630842)";"Scotch Brite";"Quita Pelusa Verde";"1 un";"$3.290"
"1160";"(Ref: 650082)";"Scotch Brite";"Quita Pelusa Azul";"1 un";"$3.290"
"1161";"(Ref: 547542)";"Virutex";"Repuesto Mopa Plana Humedo";"10 Un";"$3.350"
"1162";"(Ref: 578613)";"Lider";"Mopa Clásica Algodón con Mango";"1 Un";"$3.390"
"1163";"(Ref: 598142)";"Virutex";"Guante Ultna Sensible Mediano Virutex Bolsa";"1 Un";"$3.390"
"1164";"(Ref: 635550)";"Vileda";"Pack Paños Microfibra";"4 un";"$3.450"
"1165";"(Ref: 598107)";"Virutex";"Paño Microfibra Triple Acción";"3 Un";"$3.550"
"1166";"(Ref: 435771)";"Damprid";"Absorbedor de Humedad Desechable Básico Pote";"300 g";"$3.570"
"1167";"(Ref: 595054)";"Vileda";"Repuesto Mopa Super Microfibra";"";"$3.690"
"1168";"(Ref: 561057)";"Ziploc";"Bolsa Plástica para Sándwich Caja";"100 Un";"$3.790"
"1169";"(Ref: 598235)";"Virutex";"Guantes Manga Larga Talla M";"";"$3.990"
"1170";"(Ref: 678439)";"Virutex";"Bolsa Basura Biorollo 100x120";"5 Un";"$3.990"
"1171";"(Ref: 249942)";"Comtex";"Plumero Avestruz Estandar";"1 Un";"$4.190"
"1172";"(Ref: 585762)";"Vileda";"Escobillón 3 en 1 Action";"";"$4.290"
"1173";"(Ref: 260263)";"Virutex";"Mopa Clásica con Mango";"";"$4.290"
"1174";"(Ref: 454558)";"Lider";"Balde con Escurridor para Mopas";"";"$4.490"
"1175";"(Ref: 251257)";"Lider";"Mopa Ultra con Mango";"";"$4.530"
"1176";"(Ref: 515543)";"Scotch-Brite";"Escoba para Interior";"";"$4.550"
"1177";"(Ref: 260472)";"Virutex";"Repuesto de Mopa Plana Microfibra Multiuso";"";"$4.590"
"1178";"(Ref: 521787)";"Vileda";"Mopa Suave con Microfibra";"";"$4.690"
"1179";"(Ref: 523835)";"Vileda";"Mopa Plana Microfibra";"";"$4.990"
"1180";"(Ref: 244021)";"Virutex";"Pala Plegable";"";"$5.050"
"1181";"(Ref: 564073)";"Scotch-Brite";"Repuesto de Mopa Microfibra Atrapatodo";"";"$5.090"
"1182";"(Ref: 595055)";"Fibro";"Escobillón Piso Flotante";"1 un";"$5.190"
"1183";"(Ref: 257541)";"Vileda";"Barre Agua";"";"$5.590"
"1184";"(Ref: 282190)";"Virutex";"Mopa Sintetica Extra Absorbente Amarilla";"";"$5.650"
"1185";"(Ref: 299609)";"Virutex";"Balde con Escurridor";"";"$5.690"
"1186";"(Ref: 523833)";"Vileda";"Escoba para Exterior 2 en 1";"";"$5.790"
"1187";"(Ref: 523829)";"Vileda";"Mopa 100% Microfibra";"1 Un";"$5.890"
"1188";"(Ref: 256044)";"Vileda";"Balde con Escurridor";"";"$6.090"
"1189";"(Ref: 435770)";"Damprid";"Recarga Absorbedor de Humedad Bolsa";"1,2 Kg";"$6.770"
"1190";"(Ref: 296937)";"Vileda";"Escoba Anti-Polvo";"";"$7.290"
"1191";"(Ref: 542287)";"Virutex";"Organizador Multiuso";"";"$9.290"
"1192";"(Ref: 547540)";"Virutex";"Mopa Plana para Pisos";"";"$9.490"
"1193";"(Ref: 564072)";"Scotch-Brite";"Mopa Microfibra Atrapatodo";"";"$9.990"
"1194";"(Ref: 523834)";"Vileda";"Mopa Plana Microfibra Bolsa";"1 Un";"$10.690"
"1195";"(Ref: 419784)";"Virutex";"Mopa Plana Microfibra Doble Acción";"";"$14.490"
