"codigo";"Marca";"descripcion";"cantidad";"precio"
"223";"(Ref: 549260)";"Brother";"Impresora Láser Monocromática HL-1202";"";"$27.990"
"224";"(Ref: 612807)";"HP";"Impresora Deskjet Ink Advantage 3775";"";"$29.990"
"225";"(Ref: 658520)";"Sandisk";"Tarjeta de Memoria Micro SD 128 GB";"";"$38.990"
"226";"(Ref: 659460)";"LG";"Soundbar BT / SK1";"";"$39.990"
"227";"(Ref: 638076)";"Western Digital";"Disco Duro Elements 1 TB Negro";"";"$49.990"
"228";"(Ref: 669827)";"Canon";"Multifuncional Pixma G2110";"";"$79.990"
"229";"(Ref: 658266)";"HP";"Multifuncional Ink Tank Wireless 415";"";"$89.990"
"230";"(Ref: 660527)";"Huawei";"Smartphone Y6 2018 Negro / Entel";"";"$89.990"
"231";"(Ref: 631325)";"Sony";"Soundbar / HT-CT290";"";"$99.990"
"232";"(Ref: 655919)";"Brother";"Multifuncional DCP-T510w";"";"$99.990"
"233";"(Ref: 675727)";"Epson";"Multifuncional Ecotank L3150";"";"$99.990"
"234";"(Ref: 623487)";"LG";"Minicomponente BT / CJ45";"";"$129.990"
"235";"(Ref: 631326)";"Sony";"Soundbar / HT-RT3";"";"$149.990"
"236";"(Ref: 671915)";"Kingston";"Pendrive DT106 32 GB USB 3.0";"";"$4.990"
"237";"(Ref: 664680)";"Panasonic";"Audífonos In Ear RP-TCM55 Blanco";"";"$4.990"
"238";"(Ref: 667800)";"Kingston ";"Pendrive DT106 16 GB";"";"$4.990"
"239";"(Ref: 664679)";"Panasonic";"Audífonos In Ear RP-TCM55 Negro";"";"$5.990"
"240";"(Ref: 685392)";"Sony";"Audífonos Deportivo AS410 Negro";"";"$5.990"
"241";"(Ref: 673919)";"Njoy Tech";"Cable USB 3 en 1 para celulares";"";"$5.990"
"242";"(Ref: 659108)";"Fiddler";"Microfono Alambrico Negro";"";"$5.990"
"243";"(Ref: 650389)";"HP";"Botella Tinta GT51 Negro";"";"$6.490"
"244";"(Ref: 650388)";"HP";"Botella Tinta GT52 Amarillo";"";"$6.490"
"245";"(Ref: 650386)";"HP";"Botella Tinta GT52 Cian";"";"$6.490"
"246";"(Ref: 650387)";"HP";"Botella Tinta GT52 Magenta";"";"$6.490"
"247";"(Ref: 693092)";"Urbano";"Audífonos Orejas De Gato Azul";"";"$6.990"
"248";"(Ref: 683073)";"Urbano";"Power Bank Slim 8.000 mHh";"";"$6.990"
"249";"(Ref: 683777)";"HP";"Teclado 100 Negro";"";"$6.990"
"250";"(Ref: 695258)";"Panasonic";"Audifono In Ear con micrófono";"";"$7.990"
"251";"(Ref: 695259)";"Panasonic";"Audifono In Ear con micrófono";"";"$7.990"
"252";"(Ref: 685394)";"Sony";"Audífonos EX15AP Rosado";"";"$8.990"
"253";"(Ref: 675964)";"Logitech";"Mouse Inalámbrico M280 Rojo";"";"$9.990"
"254";"(Ref: 675965)";"Logitech";"Mouse Inalámbrico M280 Azul";"";"$9.990"
"255";"(Ref: 691597)";"Sony";"Audifonos Headband ZX110AP Blanco";"";"$10.990"
"256";"(Ref: 690978)";"Master G";"Audifonos Bluetooth MGBT6 Negro";"";"$16.990"
"257";"(Ref: 664682)";"Panasonic";"Audífonos Deportivos Bluetooth RP-BTS10 Negro";"";"$17.990"
"258";"(Ref: 689955)";"HP";"Deskjet Ink Advantage 3785";"";"$29.990"
"259";"(Ref: 673753)";"Toshiba";"Disco Duro Advance 1 TB Blanco";"";"$39.990"
"260";"(Ref: 691110)";"HP";"Impresora Ink Tank 115";"";"$54.990"
"261";"(Ref: 659457)";"LG";"Minicomponente BT / OK55";"";"$169.990"
